Time(h),Cell volume(nL),Cell counts
2.7840000000000003,-0.027840000000000004,25675.055667850465
2.785,-0.027850000000000003,29433.951462586512
2.786,-0.02786,26322.710541304572
2.787,-0.02787,25902.3416478497
2.7880000000000003,-0.027880000000000002,23900.25304916426
2.789,-0.02789,21374.152100319505
2.79,-0.0279,22182.592945911667
2.791,-0.02791,18451.533630733917
2.7920000000000003,-0.027920000000000004,23845.090017857496
2.793,-0.027930000000000003,19719.569173049997
2.794,-0.02794,19609.214742745728
2.795,-0.02795,23377.861066598525
2.7960000000000003,-0.027960000000000002,23852.246127639886
2.797,-0.027970000000000002,27025.02182414613
2.798,-0.02798,21759.434151352805
2.799,-0.02799,21463.48719580625
2.8000000000000003,-0.028000000000000004,30350.212571184726
2.801,-0.028010000000000004,29314.700796370467
2.802,-0.02802,21725.658417202063
2.803,-0.02803,21198.172444112664
2.8040000000000003,-0.028040000000000002,24258.393257391657
2.805,-0.028050000000000002,21797.467899303923
2.806,-0.02806,23281.760623321716
2.807,-0.02807,21013.439338538356
2.8080000000000003,-0.028080000000000004,21521.703559944664
2.809,-0.028090000000000004,25079.12188655424
2.81,-0.0281,20393.262358557025
2.811,-0.02811,20102.839507733646
2.8120000000000003,-0.028120000000000003,29571.498697915686
2.813,-0.028130000000000002,22928.611376695502
2.814,-0.028140000000000002,24777.100047629985
2.815,-0.02815,25119.601324232248
2.816,-0.028159999999999998,24614.98711780467
2.817,-0.02817,22471.273394339187
2.818,-0.02818,18790.73933750268
2.819,-0.02819,22763.922871935505
2.82,-0.0282,23490.390814805785
2.821,-0.028210000000000002,23617.45767641539
2.822,-0.028220000000000002,20876.78747396658
2.823,-0.02823,24811.928476731417
2.824,-0.028239999999999998,28417.904381572487
2.825,-0.02825,20432.86974550216
2.826,-0.02826,25100.51452279054
2.827,-0.02827,22892.85617605818
2.828,-0.02828,20289.44362892352
2.829,-0.028290000000000003,16559.59182696102
2.83,-0.028300000000000002,24771.844000876248
2.831,-0.028310000000000002,24858.897909717965
2.832,-0.028319999999999998,23330.57875290227
2.833,-0.02833,22827.106809160094
2.834,-0.02834,24457.763996490114
2.835,-0.02835,23414.474814189787
2.836,-0.02836,22220.973537173613
2.837,-0.028370000000000003,24955.197377497443
2.838,-0.028380000000000002,21357.475889178146
2.839,-0.02839,22924.89510156475
2.84,-0.028399999999999998,25059.69870035968
2.841,-0.02841,22978.029090815246
2.842,-0.02842,24636.230927718465
2.843,-0.02843,25698.45205816111
2.844,-0.02844,29595.798506416748
2.845,-0.028450000000000003,26178.49023578255
2.846,-0.028460000000000003,20844.96262376289
2.847,-0.02847,27449.582235814865
2.848,-0.02848,23397.941124513563
2.849,-0.02849,26167.173233524547
2.85,-0.0285,13532.022771569773
2.851,-0.02851,23003.695518688553
2.852,-0.02852,24433.040643325618
2.853,-0.028530000000000003,26312.142029333063
2.854,-0.028540000000000003,26786.815682219865
2.855,-0.02855,21573.476738917827
2.856,-0.02856,24623.139906296525
2.857,-0.02857,24783.840135102422
2.858,-0.02858,26514.46439416723
2.859,-0.02859,25666.893071085346
2.86,-0.0286,25589.532054825617
2.861,-0.028610000000000003,26604.278703525804
2.862,-0.028620000000000003,28308.22796455299
2.863,-0.02863,27988.651079909156
2.864,-0.02864,23544.92392868099
2.865,-0.028650000000000002,24594.527720620874
2.866,-0.02866,22676.899046657727
2.867,-0.02867,24138.655453531366
2.868,-0.02868,21140.15428489857
2.869,-0.028690000000000004,26869.40085735924
2.87,-0.028700000000000003,23739.831810653046
2.871,-0.02871,24065.076318615957
2.872,-0.02872,23269.052929605135
2.873,-0.028730000000000002,27478.452759415315
2.874,-0.02874,19583.175623552983
2.875,-0.02875,23617.060953593074
2.876,-0.02876,21938.893748867413
2.8770000000000002,-0.028770000000000004,28640.4539440742
2.878,-0.02878,20460.316715971574
2.879,-0.02879,18817.783961337926
2.88,-0.0288,26759.147642833417
2.8810000000000002,-0.028810000000000002,22240.77561985304
2.882,-0.028820000000000002,24318.230924731168
2.883,-0.02883,24197.646380347935
2.884,-0.02884,23409.86633382742
2.8850000000000002,-0.028850000000000004,20894.77276887154
2.886,-0.02886,28138.15726618798
2.887,-0.02887,20287.41143899622
2.888,-0.02888,27661.88293269955
2.8890000000000002,-0.028890000000000002,25927.848144951866
2.89,-0.028900000000000002,29393.360201110965
2.891,-0.02891,27261.510546538164
2.892,-0.02892,21493.33118936162
2.8930000000000002,-0.028930000000000004,25483.973160676218
2.894,-0.02894,21597.587336982186
2.895,-0.02895,25021.899736170737
2.896,-0.02896,30405.374978898843
2.8970000000000002,-0.028970000000000003,29009.833136237725
2.898,-0.028980000000000002,30126.932503790165
2.899,-0.028990000000000002,22419.394324711404
2.9,-0.028999999999999998,24651.201066406375
2.9010000000000002,-0.029010000000000005,28808.535506122418
2.902,-0.02902,21179.115089289808
2.903,-0.02903,24150.435615332583
2.904,-0.02904,25488.611926079528
2.9050000000000002,-0.029050000000000003,17380.302139106276
2.906,-0.029060000000000002,23727.013276007307
2.907,-0.029070000000000002,23894.800459443715
2.908,-0.029079999999999998,29686.490733533214
2.9090000000000003,-0.029090000000000005,23895.55702529695
2.91,-0.0291,29730.64830001247
2.911,-0.02911,31619.031981865093
2.912,-0.02912,25420.145931831616
2.9130000000000003,-0.029130000000000003,26463.870268937753
2.914,-0.029140000000000003,25813.3343672093
2.915,-0.029150000000000002,27168.899261402126
2.916,-0.02916,22665.510152149243
2.9170000000000003,-0.02917,22523.669585051786
2.918,-0.02918,24615.2863258079
2.919,-0.02919,21199.762067086052
2.92,-0.0292,27063.135380962758
2.9210000000000003,-0.029210000000000003,28276.886334640716
2.922,-0.029220000000000003,18794.74842661875
2.923,-0.029230000000000003,23786.386941214852
2.924,-0.02924,24412.147123627932
2.9250000000000003,-0.02925,25935.719529416296
2.926,-0.02926,28831.88915680523
2.927,-0.02927,23093.815873515134
2.928,-0.02928,22126.294110592575
2.9290000000000003,-0.029290000000000004,21765.779188290493
2.93,-0.029300000000000003,21985.478753439056
2.931,-0.029310000000000003,27253.138766971075
2.932,-0.02932,25096.187611839156
2.9330000000000003,-0.029330000000000002,26220.099332854945
2.934,-0.02934,19804.773537001558
2.935,-0.02935,23097.75533653221
2.936,-0.02936,23613.385975305468
2.9370000000000003,-0.029370000000000004,21650.4795057532
2.938,-0.029380000000000003,24500.285737029008
2.939,-0.02939,23384.454261516785
2.94,-0.0294,25654.22602736346
2.9410000000000003,-0.029410000000000002,30390.76204007066
2.942,-0.02942,27491.41802193241
2.943,-0.02943,26445.916960043956
2.944,-0.02944,24916.80161690314
2.945,-0.02945,18975.9930917986
2.946,-0.029460000000000004,22759.251662631974
2.947,-0.02947,22676.758342806806
2.948,-0.02948,22460.240454598563
2.949,-0.02949,26389.143732483684
2.95,-0.029500000000000002,25953.52596061902
2.951,-0.02951,23121.792495700123
2.952,-0.02952,32169.876312975874
2.953,-0.02953,29194.939238366493
2.954,-0.029540000000000004,24119.379819711256
2.955,-0.02955,25598.976550147618
2.956,-0.02956,27141.64773894962
2.957,-0.02957,24356.85857002591
2.958,-0.029580000000000002,28355.283713276058
2.959,-0.02959,22306.81335758724
2.96,-0.0296,27052.42861348902
2.961,-0.029609999999999997,30589.94836888594
2.962,-0.029620000000000004,27931.527144679432
2.963,-0.02963,29289.1132465988
2.964,-0.02964,23196.146451180808
2.965,-0.02965,27392.59197096829
2.966,-0.029660000000000002,26288.05254899914
2.967,-0.029670000000000002,21814.586373797167
2.968,-0.02968,27782.101465190717
2.969,-0.029689999999999998,22776.343376045512
2.97,-0.029700000000000004,23766.96796868058
2.971,-0.02971,24364.95674916353
2.972,-0.02972,24705.782330729944
2.973,-0.02973,21805.535336258774
2.974,-0.029740000000000003,27772.255607823874
2.975,-0.029750000000000002,26596.043964493885
2.976,-0.02976,23369.103400467236
2.977,-0.029769999999999998,20736.77667584491
2.978,-0.02978,24554.965293031048
2.979,-0.02979,21748.080225767924
2.98,-0.0298,25508.301375441
2.981,-0.02981,22093.539098503188
2.982,-0.029820000000000003,23467.408748142112
2.983,-0.029830000000000002,21367.543179389115
2.984,-0.029840000000000002,26105.520637998223
2.985,-0.029849999999999998,26021.927749356248
2.986,-0.02986,24939.43260500063
2.987,-0.02987,31507.414807446487
2.988,-0.02988,27500.462267716208
2.989,-0.02989,26769.07490937735
2.99,-0.029900000000000003,26430.232236499683
2.991,-0.029910000000000003,25168.10659520031
2.992,-0.029920000000000002,25121.283820751614
2.993,-0.02993,25566.628462250268
2.994,-0.02994,26828.759929498803
2.995,-0.02995,29905.331283713596
2.996,-0.02996,24874.500743688342
2.997,-0.02997,25269.778868063746
2.998,-0.029980000000000003,25717.06818675822
2.999,-0.029990000000000003,22625.424762089617
3.0,-0.03,25395.21415515354
3.001,-0.03001,25279.739907482068
3.0020000000000002,-0.03002,25498.06184246353
3.003,-0.03003,32729.93112583185
3.004,-0.03004,25564.951436964166
3.005,-0.03005,31665.17871308549
3.0060000000000002,-0.030060000000000003,21363.8099182023
3.007,-0.030070000000000003,23733.311807241003
3.008,-0.03008,29699.54547185106
3.009,-0.03009,25862.64489342418
3.0100000000000002,-0.030100000000000002,28583.433507802943
3.011,-0.03011,25042.18073432532
3.012,-0.03012,27625.661644674772
3.013,-0.03013,29845.829048652082
3.0140000000000002,-0.030140000000000004,23007.683617615538
3.015,-0.030150000000000003,27324.731981138615
3.016,-0.03016,22012.732261663496
3.017,-0.03017,27172.16486666408
3.0180000000000002,-0.030180000000000002,25972.93730973517
3.019,-0.03019,30850.77145126303
3.02,-0.0302,20803.125256960764
3.021,-0.03021,32676.028604087882
3.0220000000000002,-0.030220000000000004,24955.262549359733
3.023,-0.030230000000000003,23602.65192806824
3.024,-0.03024,29060.280944107526
3.025,-0.03025,26806.999555437396
3.0260000000000002,-0.030260000000000002,28996.248378331955
3.027,-0.030270000000000002,28264.72182580592
3.028,-0.03028,30265.215827698958
3.029,-0.03029,25565.385082433117
3.0300000000000002,-0.030300000000000004,23322.01068717393
3.031,-0.030310000000000004,25043.36013875727
3.032,-0.03032,20405.51134537195
3.033,-0.03033,29431.534443259516
3.0340000000000003,-0.030340000000000002,28344.816231742592
3.035,-0.030350000000000002,26759.171062565732
3.036,-0.03036,24097.650607194213
3.037,-0.03037,23915.520291465426
3.0380000000000003,-0.030380000000000004,24683.233244603125
3.039,-0.030390000000000004,24213.196290497217
3.04,-0.0304,30210.187230378047
3.041,-0.03041,26786.81349055343
3.0420000000000003,-0.030420000000000003,25634.666080624273
3.043,-0.030430000000000002,31022.440191467846
3.044,-0.030440000000000002,18870.195274807942
3.045,-0.03045,23479.655649281896
3.0460000000000003,-0.030460000000000004,24789.023376164325
3.047,-0.03047,27133.501594733018
3.048,-0.03048,27697.67507590207
3.049,-0.03049,30176.22187311364
3.0500000000000003,-0.030500000000000003,24892.80068087021
3.051,-0.030510000000000002,24272.54579927903
3.052,-0.030520000000000002,32353.663790872062
3.053,-0.03053,30044.49048959579
3.0540000000000003,-0.030540000000000005,24183.51673229938
3.055,-0.03055,30089.459961135155
3.056,-0.03056,26192.070759899656
3.057,-0.03057,24196.47601290356
3.0580000000000003,-0.030580000000000003,26130.004386744677
3.059,-0.030590000000000003,24487.43528048797
3.06,-0.030600000000000002,25700.604146938153
3.061,-0.030610000000000002,24019.169434082218
3.0620000000000003,-0.030620000000000005,21849.48687427004
3.063,-0.03063,26938.49982349331
3.064,-0.03064,23808.60373448361
3.065,-0.03065,24974.83742856251
3.0660000000000003,-0.030660000000000003,23012.03960749256
3.067,-0.030670000000000003,29444.70457331115
3.068,-0.030680000000000002,27067.87941623903
3.069,-0.03069,24948.9698381639
3.0700000000000003,-0.030700000000000005,26131.846964788558
3.071,-0.03071,31612.13136221128
3.072,-0.03072,29618.027471155805
3.073,-0.03073,29580.033837808904
3.074,-0.03074,29723.478003465163
3.075,-0.030750000000000003,23550.993386302376
3.076,-0.030760000000000003,25264.954456473257
3.077,-0.03077,28518.135359225693
3.078,-0.03078,26353.894722635378
3.079,-0.03079,26031.772366036937
3.08,-0.0308,24745.855655687905
3.081,-0.03081,20356.00743595257
3.082,-0.03082,29448.89725978544
3.083,-0.030830000000000003,29193.254964395353
3.084,-0.030840000000000003,31968.899235020224
3.085,-0.03085,26814.00163103916
3.086,-0.03086,22228.698155945054
3.087,-0.03087,26978.08912375763
3.088,-0.03088,30627.494058830584
3.089,-0.03089,23524.406702274417
3.09,-0.0309,26434.269441377783
3.091,-0.030910000000000003,23237.70890112896
3.092,-0.030920000000000003,29047.949830997542
3.093,-0.03093,29832.042008119835
3.094,-0.03094,29306.846283038743
3.095,-0.030950000000000002,23642.60846748359
3.096,-0.03096,22730.02609124812
3.097,-0.03097,29239.242915433304
3.098,-0.03098,28113.396585341
3.099,-0.030990000000000004,29935.483124365397
3.1,-0.031000000000000003,25110.90121604029
3.101,-0.03101,24585.80031953217
3.102,-0.03102,29744.42115471859
3.103,-0.031030000000000002,23814.526217902283
3.104,-0.03104,30709.891115030347
3.105,-0.03105,27739.351689834948
3.106,-0.03106,36776.56640776534
3.107,-0.031070000000000004,25842.61272545182
3.108,-0.03108,30011.480740759303
3.109,-0.03109,29877.151479604447
3.11,-0.0311,31192.86240361824
3.111,-0.031110000000000002,30037.97731795076
3.112,-0.031120000000000002,31792.493407352507
3.113,-0.03113,26663.592196599326
3.114,-0.03114,26482.17487847505
3.115,-0.031150000000000004,26205.973888450557
3.116,-0.03116,27666.737482138287
3.117,-0.03117,25890.311092968765
3.118,-0.03118,29594.503792210704
3.119,-0.031190000000000002,27614.60098147365
3.12,-0.031200000000000002,26458.382188257896
3.121,-0.03121,30904.018641204628
3.122,-0.03122,28014.340300364
3.123,-0.031230000000000004,23853.93754694602
3.124,-0.03124,26919.85464560467
3.125,-0.03125,28117.10433822011
3.126,-0.031259999999999996,25597.140999227056
3.1270000000000002,-0.031270000000000006,30954.745753337735
3.128,-0.03128,30263.181524330186
3.129,-0.03129,25381.1921469442
3.13,-0.0313,27064.30688562591
3.1310000000000002,-0.031310000000000004,29193.9745137135
3.132,-0.03132,29133.494926414904
3.133,-0.031330000000000004,31049.15898400647
3.134,-0.03134,31138.72140537581
3.1350000000000002,-0.03135,24457.67899200213
3.136,-0.03136,25229.313679681305
3.137,-0.03137,32794.33374174809
3.138,-0.03138,32234.273190531418
3.1390000000000002,-0.03139,31164.956181687136
3.14,-0.031400000000000004,31497.57189077538
3.141,-0.03141,28272.122526997377
3.142,-0.03142,31426.726313949835
3.1430000000000002,-0.03143,23234.6181971248
3.144,-0.03144,31169.126801647657
3.145,-0.03145,31280.1860161541
3.146,-0.03146,31015.450925073692
3.1470000000000002,-0.031470000000000005,29398.73224567778
3.148,-0.03148,27798.50189708925
3.149,-0.031490000000000004,22299.576022923055
3.15,-0.0315,30145.86595362943
3.1510000000000002,-0.03151,32826.01135255455
3.152,-0.03152,31911.472363925106
3.153,-0.03153,30021.154882565865
3.154,-0.03154,29264.04188753144
3.1550000000000002,-0.03155,26716.028780250803
3.156,-0.031560000000000005,24667.30146184824
3.157,-0.03157,29334.112910857144
3.158,-0.03158,24783.131265862787
3.1590000000000003,-0.03159,30691.802330331906
3.16,-0.0316,30007.921730582577
3.161,-0.03161,26124.078378396334
3.162,-0.03162,23398.03530698189
3.1630000000000003,-0.031630000000000005,25629.804222252853
3.164,-0.03164,31890.21610854234
3.165,-0.03165,30554.221335884155
3.166,-0.03166,31472.96825825079
3.1670000000000003,-0.031670000000000004,30955.015474027987
3.168,-0.03168,23759.280324388765
3.169,-0.03169,30682.638707187667
3.17,-0.0317,29897.065984984518
3.1710000000000003,-0.03171,26375.752614233348
3.172,-0.031720000000000005,28830.990451098307
3.173,-0.03173,28625.294464786428
3.174,-0.03174,26836.484836934695
3.1750000000000003,-0.03175,27675.16376390091
3.176,-0.031760000000000004,24847.08968282778
3.177,-0.03177,24886.665984902906
3.178,-0.03178,28962.848446647437
3.1790000000000003,-0.031790000000000006,31299.80393119512
3.18,-0.0318,29918.9646195572
3.181,-0.03181,26118.422194484097
3.182,-0.03182,29968.718186706024
3.1830000000000003,-0.031830000000000004,25990.033778304805
3.184,-0.03184,34108.32773227601
3.185,-0.03185,30636.479563014807
3.186,-0.03186,32433.271995498417
3.1870000000000003,-0.03187,31589.808558241937
3.188,-0.031880000000000006,24340.14048496303
3.189,-0.03189,24176.502448147337
3.19,-0.0319,30875.317154221397
3.1910000000000003,-0.03191,28338.637960008633
3.192,-0.031920000000000004,28405.62304236703
3.193,-0.03193,27615.893992064615
3.194,-0.03194,26926.78221711732
3.1950000000000003,-0.031950000000000006,33833.63031495982
3.196,-0.03196,27851.299550088937
3.197,-0.03197,29433.40385961087
3.198,-0.03198,31783.23520841809
3.1990000000000003,-0.031990000000000005,30822.027714190786
3.2,-0.032,33473.21084120276
3.201,-0.032010000000000004,23227.28893817287
3.202,-0.03202,26445.5598053606
3.203,-0.032029999999999996,25984.805273412432
3.204,-0.03204,33514.35256744546
3.205,-0.03205,28124.94759677314
3.206,-0.03206,24473.509391913416
3.207,-0.03207,30213.477996743637
3.208,-0.032080000000000004,30624.897719997734
3.209,-0.03209,26458.654656873136
3.21,-0.032100000000000004,31654.63272044026
3.211,-0.03211,28114.402654439575
3.212,-0.03212,27814.758525163485
3.213,-0.03213,26222.450138955424
3.214,-0.03214,25818.685217344126
3.215,-0.03215,26890.158056872664
3.216,-0.03216,31421.189293481453
3.217,-0.032170000000000004,31482.816002976324
3.218,-0.03218,29072.010564673496
3.219,-0.032189999999999996,30938.40349004177
3.22,-0.0322,30989.979486121883
3.221,-0.03221,30826.06782921138
3.222,-0.03222,32101.57710965608
3.223,-0.03223,31753.78041165041
3.224,-0.032240000000000005,30943.478960674234
3.225,-0.03225,28697.384155791566
3.226,-0.03226,26816.850260679203
3.227,-0.03227,29039.872974284335
3.228,-0.03228,33365.50634874604
3.229,-0.03229,30833.45607599351
3.23,-0.0323,30847.36905574116
3.231,-0.03231,36145.18631410602
3.232,-0.03232,28875.11725489552
3.233,-0.032330000000000005,36686.14583073936
3.234,-0.03234,34933.76549139987
3.235,-0.03235,33581.4284085075
3.236,-0.03236,33146.88798260695
3.237,-0.03237,26585.385146840876
3.238,-0.03238,33935.731391203946
3.239,-0.03239,30426.38124584201
3.24,-0.032400000000000005,24391.264380306617
3.241,-0.03241,26037.29483819262
3.242,-0.03242,30524.89743196292
3.243,-0.03243,32717.93808725168
3.244,-0.032440000000000004,30847.50360266479
3.245,-0.03245,35701.58001696332
3.246,-0.03246,29096.06981245989
3.247,-0.03247,29355.346473305774
3.248,-0.03248,27673.99382355801
3.249,-0.032490000000000005,24919.774621871693
3.25,-0.0325,30112.436357237053
3.251,-0.03251,35980.37636444793
3.2520000000000002,-0.03252,31322.452194598558
3.253,-0.03253,28238.26401778536
3.254,-0.03254,31592.22487636848
3.255,-0.03255,28137.930800897644
3.2560000000000002,-0.032560000000000006,29035.408107942734
3.257,-0.03257,26123.011612209863
3.258,-0.03258,30732.77586696712
3.259,-0.03259,29076.10934501207
3.2600000000000002,-0.032600000000000004,34099.09105824485
3.261,-0.03261,31968.991989598988
3.262,-0.03262,25858.290984043666
3.263,-0.03263,36899.26326797705
3.2640000000000002,-0.03264,28705.030593470896
3.265,-0.03265,36681.50151015679
3.266,-0.03266,33125.793599191034
3.267,-0.03267,32233.90858775389
3.2680000000000002,-0.03268,32924.755098966445
3.269,-0.032690000000000004,28401.693250663655
3.27,-0.0327,28490.46827996468
3.271,-0.03271,26986.184071717817
3.2720000000000002,-0.032720000000000006,29742.847815430032
3.273,-0.03273,27324.102781030837
3.274,-0.03274,29097.458807506115
3.275,-0.03275,29925.299329611193
3.2760000000000002,-0.032760000000000004,33982.29494093235
3.277,-0.03277,28984.7892355416
3.278,-0.032780000000000004,31055.90163009138
3.279,-0.03279,35797.6722208989
3.2800000000000002,-0.0328,26621.56643896036
3.281,-0.03281,26550.41679777286
3.282,-0.03282,32729.529035024243
3.283,-0.03283,30758.15526587485
3.2840000000000003,-0.03284,28391.546282749216
3.285,-0.032850000000000004,28234.075452026445
3.286,-0.03286,32996.68744596964
3.287,-0.032869999999999996,26059.021601270517
3.2880000000000003,-0.032880000000000006,33427.22962346775
3.289,-0.03289,24433.270190781437
3.29,-0.0329,27696.48554321425
3.291,-0.03291,30163.50753828657
3.2920000000000003,-0.032920000000000005,29002.195559814205
3.293,-0.03293,32648.239761600275
3.294,-0.032940000000000004,26874.59237426673
3.295,-0.03295,32138.315899839825
3.2960000000000003,-0.03296,32331.25223451292
3.297,-0.03297,31169.33588089319
3.298,-0.03298,31472.39221721818
3.299,-0.03299,30341.63529951667
3.3000000000000003,-0.033,28545.94454559321
3.301,-0.033010000000000005,33037.261203576214
3.302,-0.03302,28395.295433688163
3.303,-0.03303,32041.414447371226
3.3040000000000003,-0.03304,31480.870444480464
3.305,-0.03305,29697.707505922794
3.306,-0.03306,30977.05388218564
3.307,-0.03307,28824.589469120703
3.3080000000000003,-0.033080000000000005,31467.559702755527
3.309,-0.03309,34842.488709439174
3.31,-0.033100000000000004,27968.699179408417
3.311,-0.03311,30512.52832870744
3.3120000000000003,-0.033120000000000004,28650.99027900491
3.313,-0.03313,29000.50872970538
3.314,-0.03314,30283.90485210363
3.315,-0.03315,30451.16787166694
3.3160000000000003,-0.03316,36715.684797128175
3.317,-0.033170000000000005,36964.92971078217
3.318,-0.03318,35097.86788979908
3.319,-0.03319,25003.313815003894
3.3200000000000003,-0.0332,31427.847089694103
3.321,-0.03321,35709.09347987111
3.322,-0.03322,35949.0250746218
3.323,-0.03323,33302.72448254131
3.3240000000000003,-0.033240000000000006,33479.42794408284
3.325,-0.03325,36017.57978588971
3.326,-0.03326,37334.26190694778
3.327,-0.03327,36715.146573542326
3.3280000000000003,-0.033280000000000004,38162.62541498543
3.329,-0.03329,31299.151611595218
3.33,-0.0333,33169.577659120325
3.331,-0.03331,25628.758384148783
3.332,-0.03332,31104.646300293454
3.333,-0.033330000000000005,39602.92569971129
3.334,-0.03334,32483.478709461266
3.335,-0.03335,35263.38043642053
3.336,-0.03336,30480.725561251147
3.337,-0.033370000000000004,32561.124129064014
3.338,-0.03338,31768.659212245897
3.339,-0.03339,32180.03779088827
3.34,-0.0334,31639.053278553893
3.341,-0.03341,34646.338323513
3.342,-0.03342,30184.98827239599
3.343,-0.03343,34809.91013156793
3.344,-0.03344,34002.76336404378
3.345,-0.03345,33489.321924919226
3.346,-0.033460000000000004,30707.774868285967
3.347,-0.03347,38315.3669249159
3.348,-0.03348,28762.203548008503
3.349,-0.033490000000000006,35225.921821558324
3.35,-0.0335,34518.024849116075
3.351,-0.03351,33443.68166841002
3.352,-0.03352,30972.25308649378
3.353,-0.033530000000000004,33466.858970037065
3.354,-0.03354,32864.10946828586
3.355,-0.03355,36773.35447704169
3.356,-0.03356,29479.92714553945
3.357,-0.03357,31960.687622605565
3.358,-0.03358,31634.63627937486
3.359,-0.03359,34209.42839968743
3.36,-0.0336,31203.265833150715
3.361,-0.03361,31234.950188937324
3.362,-0.033620000000000004,30391.072877276194
3.363,-0.03363,33060.97327272196
3.364,-0.033639999999999996,32048.896793856202
3.365,-0.033650000000000006,35723.37400011436
3.366,-0.03366,33367.62248258878
3.367,-0.03367,33932.03013890239
3.368,-0.03368,29221.924456024273
3.369,-0.033690000000000005,32074.36421826001
3.37,-0.0337,33937.4573263633
3.371,-0.033710000000000004,31520.555268679607
3.372,-0.03372,33480.398199284224
3.373,-0.03373,36283.508559719616
3.374,-0.03374,33357.34700402665
3.375,-0.03375,29038.583431774452
3.376,-0.03376,35579.27463393212
3.3770000000000002,-0.03377,33511.221453692
3.378,-0.033780000000000004,32449.425049416277
3.379,-0.03379,34740.428178173
3.38,-0.0338,36127.054305519676
3.3810000000000002,-0.03381,37082.97881846604
3.382,-0.03382,36620.64323832199
3.383,-0.03383,34216.47630226156
3.384,-0.03384,31498.16954067671
3.3850000000000002,-0.033850000000000005,39478.84897380339
3.386,-0.03386,30362.605640286205
3.387,-0.033870000000000004,35625.30629075041
3.388,-0.03388,39329.44763428421
3.3890000000000002,-0.03389,34657.659347176195
3.39,-0.0339,29308.8202320181
3.391,-0.03391,33959.382623058584
3.392,-0.03392,29892.79900969297
3.3930000000000002,-0.03393,33529.67695274906
3.394,-0.033940000000000005,35410.101561112286
3.395,-0.03395,33526.236742829125
3.396,-0.03396,31858.974645645412
3.3970000000000002,-0.03397,36394.537617773065
3.398,-0.03398,35762.43993625452
3.399,-0.03399,33049.03891771089
3.4,-0.034,35175.28852780924
3.4010000000000002,-0.034010000000000006,34140.68181428016
3.402,-0.03402,32691.093405547294
3.403,-0.03403,37443.91771529493
3.404,-0.03404,36911.45779138376
3.4050000000000002,-0.034050000000000004,36867.21386646095
3.406,-0.03406,37984.23604072038
3.407,-0.03407,37231.32538955557
3.408,-0.03408,30576.962524262974
3.4090000000000003,-0.03409,36895.28832801647
3.41,-0.034100000000000005,35281.97064490769
3.411,-0.03411,34868.51860958204
3.412,-0.03412,32359.603228265543
3.4130000000000003,-0.03413,36964.84602894614
3.414,-0.034140000000000004,37548.532759536814
3.415,-0.03415,31932.501306356116
3.416,-0.03416,25871.53974474425
3.4170000000000003,-0.034170000000000006,35043.18933402088
3.418,-0.03418,32646.59983458067
3.419,-0.03419,34212.973013937924
3.42,-0.0342,39377.890517775566
3.4210000000000003,-0.034210000000000004,33289.40354410605
3.422,-0.03422,35254.932947284346
3.423,-0.034230000000000003,33616.57876986747
3.424,-0.03424,33433.89782744194
3.4250000000000003,-0.03425,29643.942895547774
3.426,-0.034260000000000006,37088.87474286011
3.427,-0.03427,38830.81495332794
3.428,-0.03428,36858.67174431234
3.4290000000000003,-0.03429,35078.880920056006
3.43,-0.034300000000000004,36824.98247848424
3.431,-0.03431,34004.436312812504
3.432,-0.03432,36362.51198451265
3.4330000000000003,-0.034330000000000006,35681.83221100367
3.434,-0.03434,38398.30930026655
3.435,-0.03435,35522.947307623996
3.436,-0.03436,32787.02168890385
3.4370000000000003,-0.034370000000000005,31599.846779911084
3.438,-0.03438,30681.46871989956
3.439,-0.034390000000000004,33270.72687569296
3.44,-0.0344,40301.07363879521
3.4410000000000003,-0.03441,32369.28468116004
3.442,-0.03442,32015.411304398072
3.443,-0.03443,38690.98668367194
3.444,-0.03444,33467.05098745351
3.4450000000000003,-0.03445,35709.23868875379
3.446,-0.034460000000000005,32958.64293246781
3.447,-0.03447,32876.34386118228
3.448,-0.034480000000000004,34081.87407598034
3.4490000000000003,-0.03449000000000001,31310.686945862555
3.45,-0.0345,34028.01250655335
3.451,-0.03451,37453.81708774784
3.452,-0.03452,33425.690704136316
3.4530000000000003,-0.034530000000000005,31862.707073682654
3.454,-0.03454,34894.093548850295
3.455,-0.034550000000000004,35823.48770721093
3.456,-0.03456,32693.328378346905
3.457,-0.03457,37518.31620445787
3.458,-0.03458,37864.04076612418
3.459,-0.03459,32900.850266221016
3.46,-0.0346,39986.355640816764
3.461,-0.03461,34085.27167985002
3.462,-0.034620000000000005,37049.944773633484
3.463,-0.03463,28621.150954321718
3.464,-0.03464,39853.58631422385
3.465,-0.03465,34855.40787476393
3.466,-0.03466,38099.46736129622
3.467,-0.03467,33440.59907074104
3.468,-0.03468,35029.163094740696
3.469,-0.03469,39699.72387980029
3.47,-0.0347,34887.11420566066
3.471,-0.034710000000000005,37555.4931170699
3.472,-0.03472,46693.79452134089
3.473,-0.03473,28760.894537838733
3.474,-0.03474,39883.1634416072
3.475,-0.03475,34499.12579865445
3.476,-0.03476,33809.300504279985
3.477,-0.03477,35159.805925865825
3.478,-0.034780000000000005,37350.14506232118
3.479,-0.03479,42777.73089963177
3.48,-0.0348,33570.063883409006
3.481,-0.03481,33587.91009762515
3.482,-0.034820000000000004,32976.414087359626
